,neuron,mae,mse,rmse,Perror
1832,relu_6_17_27,0.041400997638702974,0.0026710113976639556,0.05168182850542302,4.770314814803397
376,relu_4_17_29,0.04758728424708114,0.0026745433318898166,0.0517159871982525,4.166625962321616
1981,relu_6_23_14,0.038002732594807284,0.00271011998268792,0.05205881272837405,3.671882069384401
6548,relu_12_30_18,0.041528062820435106,0.002715681236162828,0.05211219853511103,3.754853833726551
9233,relu_16_21_30,0.04103298505147233,0.002716396605234198,0.052119061822275714,3.8459360072425866
2656,relu_7_21_14,0.04234694560368786,0.0027171587509168685,0.05212637289239362,3.919569710686189
14558,relu_23_30_9,0.04287794113159238,0.0027385817118466323,0.05233146005842597,4.30097672669009
2396,relu_7_11_24,0.0436820157368971,0.0027547050471047555,0.05248528410044815,3.548152740450577
13381,relu_22_13_20,0.04565222819646133,0.0027568862009348274,0.052506058706922834,4.626108140703741
4393,relu_10_4_23,0.04532646417617851,0.0027678742858012265,0.05261059100410512,4.639198453851033
12543,relu_21_9_19,0.03644009113311821,0.0027961982772837903,0.05287909111627951,4.120517642798351
4434,relu_10_6_10,0.03446389993031753,0.002796640712649815,0.05288327441308655,3.2343067356832735
15665,relu_25_17_9,0.042955995400745975,0.002830093032348815,0.0531986187071508,4.175978829072099
9695,relu_17_12_6,0.03901303052902276,0.00284347855581395,0.053324277358572335,3.73240051769278
8048,relu_15_5_6,0.04552513440449964,0.002850492658803914,0.05339000523322613,4.133520041476632
706,relu_4_30_8,0.04794816652933822,0.002851162674785003,0.05339627959685022,4.409350127402213
13933,relu_23_7_5,0.035906498432160004,0.002865260692595151,0.053528129918717984,4.449606929889323
5402,relu_11_15_6,0.04334789991378842,0.0028748674040421857,0.05361778999587903,4.674382267652054
