,neuron,mae,mse,rmse,Perror
19668,relu_30_30_16,0.0590910939751427,0.005106145602782007,0.07145729915678319,7.847308719817901
19621,relu_30_28_23,0.06334433241470264,0.005122781950867709,0.07157361211275919,7.8120108621417055
2183,relu_6_30_27,0.06275083406551288,0.005124255090597241,0.07158390245437336,7.888301762785305
13630,relu_22_22_26,0.061437309907003496,0.005139786404009371,0.07169230365952381,7.6587286388091975
13622,relu_22_22_18,0.06396149210743532,0.005152404285817577,0.07178024997043113,7.61408008657612
10567,relu_18_17_14,0.05981876237972186,0.005157472801449478,0.0718155470733843,8.079215489941621
16026,relu_25_30_19,0.05724883191399202,0.005187330190617334,0.07202312261084862,7.494643056866685
17353,relu_27_25_23,0.07153758518509493,0.0052119680584124806,0.07219396137082713,8.703455521868516
16389,relu_26_17_4,0.06416879706196413,0.005214747191072852,0.07221320648657593,6.9594259949782336
1748,relu_6_14_24,0.07120968513302431,0.005218611503661061,0.07223995780495072,8.914748714541835
12103,relu_20_20_11,0.07008339576534853,0.005240534033851506,0.07239153288784198,8.593000794352218
1931,relu_6_21_18,0.060814605281873796,0.005243117924201559,0.07240937732228858,7.768125113850338
1061,relu_5_16_12,0.06478683932407306,0.0052454859283716185,0.07242572697855106,8.70653122663546
4778,relu_10_18_30,0.06202654652409181,0.00529878947382416,0.07279278449011385,6.874898909544304
8338,relu_15_15_26,0.06035416110141681,0.005299211068395768,0.07279568028664729,7.93841751210865
3358,relu_8_20_14,0.06451790146641359,0.005319736818308928,0.07293652595448269,7.929555491556075
3121,relu_8_11_20,0.07085238508991823,0.005359253662088248,0.07320692359393507,8.232428956610335
15019,relu_24_20_11,0.0611306904135506,0.005369789751392265,0.0732788492772114,8.022962375791783
6749,relu_13_10_30,0.055257038400693986,0.00537916140774134,0.07334276656727193,5.489358873723414
5213,relu_11_8_6,0.07111120335869417,0.005390722872901115,0.0734215422944868,8.649524856442696
9162,relu_16_19_13,0.06886053367240833,0.005433862774763489,0.07371473919619799,8.872262153251103
14094,relu_23_13_4,0.06359346492870258,0.005447669594513971,0.07380833011601041,8.436032556773636
2596,relu_7_19_8,0.06440708153061495,0.005449808815183717,0.07382282042284564,7.0676263974982865
10872,relu_18_28_22,0.07085242979340181,0.0054891750140846594,0.07408896688498673,8.472796187190925
10247,relu_18_5_18,0.06165840013606952,0.0055220457776790684,0.07431046882962769,6.47651245128441
8714,relu_15_29_24,0.059890034633712036,0.005522702150725094,0.07431488512219536,8.159795410456862
1952,relu_6_22_12,0.06739218814952777,0.005527167405195737,0.07434492185210592,8.246378205776557
13472,relu_22_16_30,0.06770093850903139,0.00554914271799759,0.07449256820648346,8.109622174452356
15048,relu_24_21_13,0.06384076289944277,0.005550405784330514,0.07450104552508316,8.056165612491194
17233,relu_27_21_11,0.06103925688846515,0.005575250044685518,0.07466759701962772,7.890304136017707
8680,relu_15_28_17,0.0612384705124657,0.005577786597976877,0.07468458072438297,8.396375201428114
5203,relu_11_7_23,0.0654491661368172,0.005595776543706085,0.07480492325847334,8.64776586783724
